System_Name,Entitlement_Code,Account_ID,CCM Access,Staff Access
S4423552,29C,AFF5, , 
S4423552,31C,AFF5, , 
S4423552,33C,AFF5, , 
S4423552,37C,AFF5, , 
S4423552,41C,AFF5, , 
S4423552,48C,AFF5, , 
S4423552,49C,AFF5, , 
S4423552,52C,AFF5, , 
S4423552,53C,AFF5, , 
S4423552,54C,AFF5, , 
S4423552,DEE,AFG2,P,P
S4423552,PRC,AFG2,P,P
S4423552,QRY,AFG2,P,P
S4423552,TH,AFG2,P,P
S4423552,YAE,AFG2,P,P
S4423552,YA2,AFG2,P,P
S4423552,.DC,AFK3, , 
S4423552,.GU,AFK3, , 
S4423552,.HL,AFK3, , 
S4423552,.SR,AFK3, , 
S4423552,.SX,AFK3, , 
S4423552,/DS,AFK3, , 
S4423552,/ND,AFK3, , 
S4423552,/NE,AFK3, , 
S4423552,/NM,AFK3, , 
S4423552,/OB,AFK3, , 
S4423552,/O2,AFK3, , 
S4423552,/P1,AFK3, , 
S4423552,/RM,AFK3, , 
S4423552,AAE,AFK3, , 
S4423552,AAH,AFK3, , 
S4423552,AB,AFK3, , 
S4423552,ABE,AFK3, , 
S4423552,AE,AFK3, , 
S4423552,AIE,AFK3, , 
S4423552,AMS,AFK3, , 
S4423552,ANC,AFK3, , 
S4423552,ANW,AFK3, , 
S4423552,AS,AFK3, , 
S4423552,ASC,AFK3, , 
S4423552,ASE,AFK3, , 
S4423552,ASH,AFK3, , 
S4423552,ASI,AFK3, , 
S4423552,AU,AFK3, , 
S4423552,CAA,AFK3, , 
S4423552,CBE,AFK3, , 
S4423552,CCM,AFK3, , 
S4423552,CCZ,AFK3, , 
S4423552,CDE,AFK3, , 
S4423552,CFE,AFK3, , 
S4423552,CIM,AFK3, , 
S4423552,CLA,AFK3, , 
S4423552,CMN,AFK3, , 
S4423552,COE,AFK3, , 
S4423552,COR,AFK3, , 
S4423552,CSA,AFK3, , 
S4423552,CTE,AFK3, , 
S4423552,CUW,AFK3, , 
S4423552,CVE,AFK3, , 
S4423552,DE,AFK3, , 
S4423552,DEA,AFK3, , 
S4423552,DEE,AFK3, , 
S4423552,DIA,AFK3, , 
S4423552,DIE,AFK3, , 
S4423552,DII,AFK3, , 
S4423552,DSI,AFK3, , 
S4423552,D1,AFK3, , 
S4423552,EAH,AFK3, , 
S4423552,EAI,AFK3, , 
S4423552,ENQ,AFK3, , 
S4423552,FWE,AFK3, , 
S4423552,ITB,AFK3, , 
S4423552,ITE,AFK3, , 
S4423552,JRC,AFK3, , 
S4423552,KAA,AFK3, , 
S4423552,KAD,AFK3, , 
S4423552,KAR,AFK3, , 
S4423552,MAB,AFK3, , 
S4423552,MAH,AFK3, , 
S4423552,MAO,AFK3, , 
S4423552,MCD,AFK3, , 
S4423552,MCO,AFK3, , 
S4423552,MDI,AFK3, , 
S4423552,MIC,AFK3, , 
S4423552,MMM,AFK3, , 
S4423552,MNR,AFK3, , 
S4423552,MNW,AFK3, , 
S4423552,MR2,AFK3, , 
S4423552,MUP,AFK3, , 
S4423552,NAE,AFK3, , 
S4423552,NDE,AFK3, , 
S4423552,NSE,AFK3, , 
S4423552,NWE,AFK3, , 
S4423552,NWR,AFK3, , 
S4423552,OCA,AFK3, , 
S4423552,PPI,AFK3, , 
S4423552,PT,AFK3, , 
S4423552,RAD,AFK3, , 
S4423552,RAI,AFK3, , 
S4423552,RMW,AFK3, , 
S4423552,RNW,AFK3, , 
S4423552,TH,AFK3, , 
S4423552,TS,AFK3, , 
S4423552,URP,AFK3, , 
S4423552,USE,AFK3, , 
S4423552,WS,AFK3, , 
S4423552,YAD,AFK3, , 
S4423552,YAE,AFK3, , 
S4423552,YAI,AFK3, , 
S4423552,YAM,AFK3, , 
S4423552,YAR,AFK3, , 
S4423552,YA5,AFK3, , 
S4423552,YCB,AFK3, , 
S4423552,YCD,AFK3, , 
S4423552,YCF,AFK3, , 
S4423552,YCS,AFK3, , 
S4423552,YCT,AFK3, , 
S4423552,YDI,AFK3, , 
S4423552,YEL,AFK3, , 
S4423552,YGE,AFK3, , 
S4423552,YHF,AFK3, , 
S4423552,YTB,AFK3, , 
S4423552,YU4,AFK3, , 
S4423552,/BM,AFK6, , 
S4423552,/CM,AFK6, , 
S4423552,/DM,AFK6, , 
S4423552,/FM,AFK6, , 
S4423552,/IL,AFK6, , 
S4423552,/LR,AFK6, , 
S4423552,/LS,AFK6, , 
S4423552,/MC,AFK6, , 
S4423552,/ME,AFK6, , 
S4423552,/ND,AFK6, , 
S4423552,/NM,AFK6, , 
S4423552,/PF,AFK6, , 
S4423552,/PR,AFK6, , 
S4423552,/P1,AFK6, , 
S4423552,/RS,AFK6, , 
S4423552,AAE,AFK6, , 
S4423552,AB,AFK6, , 
S4423552,ABE,AFK6, , 
S4423552,AE,AFK6, , 
S4423552,AHE,AFK6, , 
S4423552,AHR,AFK6, , 
S4423552,AIE,AFK6, , 
S4423552,AS,AFK6, , 
S4423552,ASC,AFK6, , 
S4423552,ASE,AFK6, , 
S4423552,BNK,AFK6, , 
S4423552,CBE,AFK6, , 
S4423552,CDE,AFK6, , 
S4423552,CFE,AFK6, , 
S4423552,COE,AFK6, , 
S4423552,DE,AFK6, , 
S4423552,DEA,AFK6, , 
S4423552,DEE,AFK6, , 
S4423552,DIE,AFK6, , 
S4423552,EAH,AFK6, , 
S4423552,ENQ,AFK6, , 
S4423552,ITB,AFK6, , 
S4423552,JRC,AFK6, , 
S4423552,KAA,AFK6, , 
S4423552,KAD,AFK6, , 
S4423552,KAR,AFK6, , 
S4423552,PT,AFK6, , 
S4423552,RAD,AFK6, , 
S4423552,RAI,AFK6, , 
S4423552,SIR,AFK6, , 
S4423552,SUE,AFK6, , 
S4423552,TH,AFK6, , 
S4423552,TS,AFK6, , 
S4423552,URP,AFK6, , 
S4423552,USE,AFK6, , 
S4423552,WS,AFK6, , 
S4423552,YDI,AFK6, , 
S4423552,YGE,AFK6, , 
S4423552,YHD,AFK6, , 
S4423552,YTB,AFK6, , 
S4423552,Y04,AFK6, , 
S4423552,ZZ2,AFK6, , 
S4423552,03C,AFK6, , 
S4423552,11C,AFK6, , 
S4423552,14C,AFK6, , 
S4423552,15C,AFK6, , 
S4423552,17C,AFK6, , 
S4423552,27C,AFK6, , 
S4423552,29C,AFK6, , 
S4423552,31C,AFK6, , 
S4423552,32C,AFK6, , 
S4423552,33C,AFK6, , 
S4423552,35C,AFK6, , 
S4423552,37C,AFK6, , 
S4423552,41C,AFK6, , 
S4423552,48C,AFK6, , 
S4423552,49C,AFK6, , 
S4423552,52C,AFK6, , 
S4423552,53C,AFK6, , 
S4423552,54C,AFK6, , 
S4423552,/AK,AFL2, , 
S4423552,/BM,AFL2, , 
S4423552,/CM,AFL2, , 
S4423552,/FM,AFL2, , 
S4423552,/ND,AFL2, , 
S4423552,/NE,AFL2, , 
S4423552,/P1,AFL2, , 
S4423552,AAE,AFL2, , 
S4423552,AB,AFL2, , 
S4423552,ABE,AFL2, , 
S4423552,AE,AFL2, , 
S4423552,AHE,AFL2, , 
S4423552,AHR,AFL2, , 
S4423552,AIE,AFL2, , 
S4423552,AS,AFL2, , 
S4423552,ASE,AFL2, , 
S4423552,CBE,AFL2, , 
S4423552,CDE,AFL2, , 
S4423552,CFE,AFL2, , 
S4423552,COE,AFL2, , 
S4423552,DE,AFL2, , 
S4423552,DEE,AFL2, , 
S4423552,DIE,AFL2, , 
S4423552,EAH,AFL2, , 
S4423552,ENQ,AFL2, , 
S4423552,JRC,AFL2, , 
S4423552,RAD,AFL2, , 
S4423552,RAI,AFL2, , 
S4423552,SUE,AFL2, , 
S4423552,TH,AFL2, , 
S4423552,TS,AFL2, , 
S4423552,URP,AFL2, , 
S4423552,USE,AFL2, , 
S4423552,WS,AFL2, , 
S4423552,YDI,AFL2, , 
S4423552,YGE,AFL2, , 
S4423552,ZZ2,AFL2, , 
S4423552,03C,AFL2, , 
S4423552,14C,AFL2, , 
S4423552,15C,AFL2, , 
S4423552,17C,AFL2, , 
S4423552,27C,AFL2, , 
S4423552,29C,AFL2, , 
S4423552,31C,AFL2, , 
S4423552,33C,AFL2, , 
S4423552,37C,AFL2, , 
S4423552,41C,AFL2, , 
S4423552,48C,AFL2, , 
S4423552,49C,AFL2, , 
S4423552,52C,AFL2, , 
S4423552,53C,AFL2, , 
S4423552,54C,AFL2, , 
S4423552,/BM,AFM1, , 
S4423552,/CM,AFM1, , 
S4423552,/DC,AFM1, , 
S4423552,/FM,AFM1, , 
S4423552,/IL,AFM1, , 
S4423552,/LR,AFM1, , 
S4423552,/LS,AFM1, , 
S4423552,/MC,AFM1, , 
S4423552,/ME,AFM1, , 
S4423552,/ND,AFM1, , 
S4423552,/NE,AFM1, , 
S4423552,/NM,AFM1, , 
S4423552,/PR,AFM1, , 
S4423552,/P1,AFM1, , 
S4423552,AAE,AFM1, , 
S4423552,AB,AFM1, , 
S4423552,ABE,AFM1, , 
S4423552,AE,AFM1, , 
S4423552,AHE,AFM1, , 
S4423552,AHR,AFM1, , 
S4423552,AIE,AFM1, , 
S4423552,AS,AFM1, , 
S4423552,ASE,AFM1, , 
S4423552,ATL,AFM1, , 
S4423552,ATT,AFM1, , 
S4423552,BAL,AFM1, , 
S4423552,BFR,AFM1, , 
S4423552,BL,AFM1, , 
S4423552,BLR,AFM1, , 
S4423552,BNK,AFM1, , 
S4423552,CB,AFM1, , 
S4423552,CBE,AFM1, , 
S4423552,CDE,AFM1, , 
S4423552,CE,AFM1, , 
S4423552,CFE,AFM1, , 
S4423552,CGR,AFM1, , 
S4423552,CLC,AFM1, , 
S4423552,CLG,AFM1, , 
S4423552,CLI,AFM1, , 
S4423552,CLR,AFM1, , 
S4423552,CNE,AFM1, , 
S4423552,CNU,AFM1, , 
S4423552,CNX,AFM1, , 
S4423552,COE,AFM1, , 
S4423552,CPE,AFM1, , 
S4423552,CSE,AFM1, , 
S4423552,CSL,AFM1, , 
S4423552,CSR,AFM1, , 
S4423552,CUE,AFM1, , 
S4423552,CUN,AFM1, , 
S4423552,CUX,AFM1, , 
S4423552,CYL,AFM1, , 
S4423552,DE,AFM1, , 
S4423552,DEA,AFM1, , 
S4423552,DEE,AFM1, , 
S4423552,DIE,AFM1, , 
S4423552,DII,AFM1, , 
S4423552,DNE,AFM1, , 
S4423552,DNP,AFM1, , 
S4423552,DTP,AFM1, , 
S4423552,EAH,AFM1, , 
S4423552,EAI,AFM1, , 
S4423552,ENQ,AFM1, , 
S4423552,EXE,AFM1, , 
S4423552,FCL,AFM1, , 
S4423552,FCP,AFM1, , 
S4423552,FGP,AFM1, , 
S4423552,FSR,AFM1, , 
S4423552,FTE,AFM1, , 
S4423552,FXP,AFM1, , 
S4423552,GCL,AFM1, , 
S4423552,GDE,AFM1, , 
S4423552,GPR,AFM1, , 
S4423552,GRE,AFM1, , 
S4423552,HCR,AFM1, , 
S4423552,ITB,AFM1, , 
S4423552,JAE,AFM1, , 
S4423552,JRC,AFM1, , 
S4423552,KAA,AFM1, , 
S4423552,KAD,AFM1, , 
S4423552,KAR,AFM1, , 
S4423552,MCL,AFM1, , 
S4423552,MGP,AFM1, , 
S4423552,MMR,AFM1, , 
S4423552,MSP,AFM1, , 
S4423552,MSR,AFM1, , 
S4423552,MTE,AFM1, , 
S4423552,NAE,AFM1, , 
S4423552,NDE,AFM1, , 
S4423552,NLE,AFM1, , 
S4423552,NOP,AFM1, , 
S4423552,NPE,AFM1, , 
S4423552,NPR,AFM1, , 
S4423552,NRC,AFM1, , 
S4423552,NSE,AFM1, , 
S4423552,NWE,AFM1, , 
S4423552,NWR,AFM1, , 
S4423552,PB,AFM1, , 
S4423552,PT,AFM1, , 
S4423552,RAD,AFM1, , 
S4423552,RAI,AFM1, , 
S4423552,RHL,AFM1, , 
S4423552,RQY,AFM1, , 
S4423552,RRL,AFM1, , 
S4423552,RS1,AFM1, , 
S4423552,RS2,AFM1, , 
S4423552,RUR,AFM1, , 
S4423552,SIR,AFM1, , 
S4423552,SUE,AFM1, , 
S4423552,TH,AFM1, , 
S4423552,TS,AFM1, , 
S4423552,URP,AFM1, , 
S4423552,USE,AFM1, , 
S4423552,WS,AFM1, , 
S4423552,YDI,AFM1, , 
S4423552,ZZ2,AFM1, , 
S4423552,03C,AFM1, , 
S4423552,11C,AFM1, , 
S4423552,14C,AFM1, , 
S4423552,15C,AFM1, , 
S4423552,17C,AFM1, , 
S4423552,19C,AFM1, , 
S4423552,24C,AFM1, , 
S4423552,25C,AFM1, , 
S4423552,26C,AFM1, , 
S4423552,27C,AFM1, , 
S4423552,28C,AFM1, , 
S4423552,29C,AFM1, , 
S4423552,30C,AFM1, , 
S4423552,31C,AFM1, , 
S4423552,32C,AFM1, , 
S4423552,33C,AFM1, , 
S4423552,35C,AFM1, , 
S4423552,37C,AFM1, , 
S4423552,41C,AFM1, , 
S4423552,46C,AFM1, , 
S4423552,47C,AFM1, , 
S4423552,48C,AFM1, , 
S4423552,49C,AFM1, , 
S4423552,52C,AFM1, , 
S4423552,53C,AFM1, , 
S4423552,54C,AFM1, , 
S4423552,/BR,AFM2, , 
S4423552,AAE,AFM2, , 
S4423552,AB,AFM2, , 
S4423552,ABE,AFM2, , 
S4423552,AE,AFM2, , 
S4423552,AIE,AFM2, , 
S4423552,AS,AFM2, , 
S4423552,ASE,AFM2, , 
S4423552,ATL,AFM2, , 
S4423552,BL,AFM2, , 
S4423552,CB,AFM2, , 
S4423552,CBE,AFM2, , 
S4423552,CDE,AFM2, , 
S4423552,CE,AFM2, , 
S4423552,CFE,AFM2, , 
S4423552,CGR,AFM2, , 
S4423552,CSR,AFM2, , 
S4423552,CU,AFM2, , 
S4423552,DE,AFM2, , 
S4423552,DEA,AFM2, , 
S4423552,DEE,AFM2, , 
S4423552,DIE,AFM2, , 
S4423552,DTP,AFM2, , 
S4423552,EAH,AFM2, , 
S4423552,JRC,AFM2, , 
S4423552,PRC,AFM2, , 
S4423552,RS1,AFM2, , 
S4423552,TH,AFM2, , 
S4423552,TS,AFM2, , 
S4423552,URP,AFM2, , 
S4423552,WS,AFM2, , 
S4423552,YDI,AFM2, , 
S4423552,31C,AFM2, , 
S4423552,52C,AFM2, , 
S4423552,AE,AFM5, , 
S4423552,AS,AFM5, , 
S4423552,ENQ,AFM5, , 
S4423552,TH,AFM5, , 
S4423552,/BR,AFM8, , 
S4423552,AAE,AFM8, , 
S4423552,AB,AFM8, , 
S4423552,ABE,AFM8, , 
S4423552,AE,AFM8, , 
S4423552,AIE,AFM8, , 
S4423552,AS,AFM8, , 
S4423552,ASE,AFM8, , 
S4423552,ATL,AFM8, , 
S4423552,BL,AFM8, , 
S4423552,CB,AFM8, , 
S4423552,CBE,AFM8, , 
S4423552,CDE,AFM8, , 
S4423552,CE,AFM8, , 
S4423552,CFE,AFM8, , 
S4423552,CGR,AFM8, , 
S4423552,CSR,AFM8, , 
S4423552,CU,AFM8, , 
S4423552,DE,AFM8, , 
S4423552,DEA,AFM8, , 
S4423552,DEE,AFM8, , 
S4423552,DIE,AFM8, , 
S4423552,DTP,AFM8, , 
S4423552,EAH,AFM8, , 
S4423552,JRC,AFM8, , 
S4423552,RS1,AFM8, , 
S4423552,TH,AFM8, , 
S4423552,TS,AFM8, , 
S4423552,URP,AFM8, , 
S4423552,WS,AFM8, , 
S4423552,YDI,AFM8, , 
S4423552,31C,AFM8, , 
S4423552,52C,AFM8, , 
S4423552,/BM,AFN4, , 
S4423552,/CM,AFN4, , 
S4423552,/DC,AFN4, , 
S4423552,/FM,AFN4, , 
S4423552,/IL,AFN4, , 
S4423552,/LR,AFN4, , 
S4423552,/LS,AFN4, , 
S4423552,/MC,AFN4, , 
S4423552,/ME,AFN4, , 
S4423552,/ND,AFN4, , 
S4423552,/NE,AFN4, , 
S4423552,/NM,AFN4, , 
S4423552,/PR,AFN4, , 
S4423552,/P1,AFN4, , 
S4423552,AAE,AFN4, , 
S4423552,AB,AFN4, , 
S4423552,ABE,AFN4, , 
S4423552,AE,AFN4, , 
S4423552,AHE,AFN4, , 
S4423552,AHR,AFN4, , 
S4423552,AIE,AFN4, , 
S4423552,AS,AFN4, , 
S4423552,ASE,AFN4, , 
S4423552,ATL,AFN4, , 
S4423552,ATT,AFN4, , 
S4423552,BAL,AFN4, , 
S4423552,BFR,AFN4, , 
S4423552,BL,AFN4, , 
S4423552,BLR,AFN4, , 
S4423552,BNK,AFN4, , 
S4423552,CB,AFN4, , 
S4423552,CBE,AFN4, , 
S4423552,CDE,AFN4, , 
S4423552,CE,AFN4, , 
S4423552,CFE,AFN4, , 
S4423552,CGR,AFN4, , 
S4423552,CLC,AFN4, , 
S4423552,CLG,AFN4, , 
S4423552,CLI,AFN4, , 
S4423552,CLR,AFN4, , 
S4423552,CNE,AFN4, , 
S4423552,CNU,AFN4, , 
S4423552,CNX,AFN4, , 
S4423552,COE,AFN4, , 
S4423552,CPE,AFN4, , 
S4423552,CSE,AFN4, , 
S4423552,CSL,AFN4, , 
S4423552,CSR,AFN4, , 
S4423552,CUE,AFN4, , 
S4423552,CUN,AFN4, , 
S4423552,CUX,AFN4, , 
S4423552,CYL,AFN4, , 
S4423552,DE,AFN4, , 
S4423552,DEA,AFN4, , 
S4423552,DEE,AFN4, , 
S4423552,DIE,AFN4, , 
S4423552,DII,AFN4, , 
S4423552,DNE,AFN4, , 
S4423552,DNP,AFN4, , 
S4423552,DTP,AFN4, , 
S4423552,EAH,AFN4, , 
S4423552,EAI,AFN4, , 
S4423552,ENQ,AFN4, , 
S4423552,EXE,AFN4, , 
S4423552,FCL,AFN4, , 
S4423552,FCP,AFN4, , 
S4423552,FGP,AFN4, , 
S4423552,FSR,AFN4, , 
S4423552,FTE,AFN4, , 
S4423552,FXP,AFN4, , 
S4423552,GCL,AFN4, , 
S4423552,GDE,AFN4, , 
S4423552,GPR,AFN4, , 
S4423552,GRE,AFN4, , 
S4423552,HCR,AFN4, , 
S4423552,ITB,AFN4, , 
S4423552,JAE,AFN4, , 
S4423552,JRC,AFN4, , 
S4423552,KAA,AFN4, , 
S4423552,KAD,AFN4, , 
S4423552,KAR,AFN4, , 
S4423552,MCL,AFN4, , 
S4423552,MGP,AFN4, , 
S4423552,MMR,AFN4, , 
S4423552,MSP,AFN4, , 
S4423552,MSR,AFN4, , 
S4423552,MTE,AFN4, , 
S4423552,NAE,AFN4, , 
S4423552,NDE,AFN4, , 
S4423552,NLE,AFN4, , 
S4423552,NOP,AFN4, , 
S4423552,NPE,AFN4, , 
S4423552,NPR,AFN4, , 
S4423552,NRC,AFN4, , 
S4423552,NSE,AFN4, , 
S4423552,NWE,AFN4, , 
S4423552,NWR,AFN4, , 
S4423552,PB,AFN4, , 
S4423552,PT,AFN4, , 
S4423552,RAD,AFN4, , 
S4423552,RAI,AFN4, , 
S4423552,RHL,AFN4, , 
S4423552,RQY,AFN4, , 
S4423552,RRL,AFN4, , 
S4423552,RS1,AFN4, , 
S4423552,RS2,AFN4, , 
S4423552,RUR,AFN4, , 
S4423552,SIR,AFN4, , 
S4423552,SUE,AFN4, , 
S4423552,TH,AFN4, , 
S4423552,TS,AFN4, , 
S4423552,URP,AFN4, , 
S4423552,USE,AFN4, , 
S4423552,WS,AFN4, , 
S4423552,YDI,AFN4, , 
S4423552,ZZ2,AFN4, , 
S4423552,03C,AFN4, , 
S4423552,11C,AFN4, , 
S4423552,14C,AFN4, , 
S4423552,15C,AFN4, , 
S4423552,17C,AFN4, , 
S4423552,19C,AFN4, , 
S4423552,24C,AFN4, , 
S4423552,25C,AFN4, , 
S4423552,26C,AFN4, , 
S4423552,27C,AFN4, , 
S4423552,28C,AFN4, , 
S4423552,29C,AFN4, , 
S4423552,30C,AFN4, , 
S4423552,31C,AFN4, , 
S4423552,32C,AFN4, , 
S4423552,33C,AFN4, , 
S4423552,35C,AFN4, , 
S4423552,37C,AFN4, , 
S4423552,41C,AFN4, , 
S4423552,46C,AFN4, , 
S4423552,47C,AFN4, , 
S4423552,48C,AFN4, , 
S4423552,49C,AFN4, , 
S4423552,52C,AFN4, , 
S4423552,53C,AFN4, , 
S4423552,54C,AFN4, , 
S4423552,/BR,AFN5,E, 
S4423552,AAE,AFN5,E, 
S4423552,AB,AFN5,E, 
S4423552,ABE,AFN5,E, 
S4423552,AE,AFN5,E, 
S4423552,AIE,AFN5,E, 
S4423552,AS,AFN5,E, 
S4423552,ASE,AFN5,E, 
S4423552,ATL,AFN5,E, 
S4423552,BL,AFN5,E, 
S4423552,CB,AFN5,E, 
S4423552,CBE,AFN5,E, 
S4423552,CDE,AFN5,E, 
S4423552,CE,AFN5,E, 
S4423552,CFE,AFN5,E, 
S4423552,CGR,AFN5,E, 
S4423552,CSR,AFN5,E, 
S4423552,CU,AFN5,E, 
S4423552,DE,AFN5,E, 
S4423552,DEA,AFN5,E, 
S4423552,DEE,AFN5,E, 
S4423552,DIE,AFN5,E, 
S4423552,DTP,AFN5,E, 
S4423552,EAH,AFN5,E, 
S4423552,ENQ,AFN5,E, 
S4423552,JRC,AFN5,E, 
S4423552,RS1,AFN5,E, 
S4423552,TH,AFN5,E, 
S4423552,TS,AFN5,E, 
S4423552,URP,AFN5,E, 
S4423552,WS,AFN5,E, 
S4423552,YDI,AFN5,E, 
S4423552,31C,AFN5,E, 
S4423552,52C,AFN5,E, 
S4423552,AB,AFP4,E, 
S4423552,ABE,AFP4,E, 
S4423552,AE,AFP4,E, 
S4423552,AS,AFP4,E, 
S4423552,DEE,AFP4,E, 
S4423552,ENQ,AFP4,E, 
S4423552,TH,AFP4,E, 
S4423552,TS,AFP4,E, 
S4423552,/AE,AF06, , 
S4423552,/DC,AF06, , 
S4423552,/IQ,AF06, , 
S4423552,/MD,AF06, , 
S4423552,/ME,AF06, , 
S4423552,AAH,AF06, , 
S4423552,AB,AF06, , 
S4423552,ABE,AF06, , 
S4423552,ABO,AF06, , 
S4423552,ADS,AF06, , 
S4423552,AE,AF06, , 
S4423552,AGI,AF06, , 
S4423552,AHE,AF06, , 
S4423552,AIE,AF06, , 
S4423552,AMS,AF06, , 
S4423552,API,AF06, , 
S4423552,AS,AF06, , 
S4423552,ASI,AF06, , 
S4423552,CBO,AF06, , 
S4423552,CCM,AF06, , 
S4423552,CDW,AF06, , 
S4423552,CMM,AF06, , 
S4423552,CPE,AF06, , 
S4423552,CPI,AF06, , 
S4423552,CRE,AF06, , 
S4423552,CSI,AF06, , 
S4423552,CSR,AF06, , 
S4423552,DE,AF06, , 
S4423552,DEA,AF06, , 
S4423552,DEE,AF06, , 
S4423552,DII,AF06, , 
S4423552,DSI,AF06, , 
S4423552,EAH,AF06, , 
S4423552,ENQ,AF06, , 
S4423552,MAB,AF06, , 
S4423552,MAH,AF06, , 
S4423552,MBO,AF06, , 
S4423552,MDI,AF06, , 
S4423552,MDW,AF06, , 
S4423552,MIB,AF06, , 
S4423552,MIC,AF06, , 
S4423552,MII,AF06, , 
S4423552,MMM,AF06, , 
S4423552,MPI,AF06, , 
S4423552,MSI,AF06, , 
S4423552,NLE,AF06, , 
S4423552,NRE,AF06, , 
S4423552,OCA,AF06, , 
S4423552,OIA,AF06, , 
S4423552,PSI,AF06, , 
S4423552,TH,AF06, , 
S4423552,TS,AF06, , 
S4423552,WS,AF06, , 
S4423552,WXY,AF06, , 
S4423552,YDI,AF06, , 
S4423552,52C,AF06, , 
S4423552,/BR,AF10, , 
S4423552,AAE,AF10, , 
S4423552,AB,AF10, , 
S4423552,ABE,AF10, , 
S4423552,AE,AF10, , 
S4423552,AIE,AF10, , 
S4423552,AS,AF10, , 
S4423552,ASE,AF10, , 
S4423552,ATL,AF10, , 
S4423552,BL,AF10, , 
S4423552,CB,AF10, , 
S4423552,CBE,AF10, , 
S4423552,CDE,AF10, , 
S4423552,CE,AF10, , 
S4423552,CFE,AF10, , 
S4423552,CGR,AF10, , 
S4423552,CSR,AF10, , 
S4423552,CU,AF10, , 
S4423552,DE,AF10, , 
S4423552,DEA,AF10, , 
S4423552,DEE,AF10, , 
S4423552,DIE,AF10, , 
S4423552,DTP,AF10, , 
S4423552,EAH,AF10, , 
S4423552,ENQ,AF10, , 
S4423552,JRC,AF10, , 
S4423552,RS1,AF10, , 
S4423552,TH,AF10, , 
S4423552,TS,AF10, , 
S4423552,URP,AF10, , 
S4423552,WS,AF10, , 
S4423552,YDI,AF10, , 
S4423552,31C,AF10, , 
S4423552,52C,AF10, , 
S4423552,/BM,AF11, , 
S4423552,/CM,AF11, , 
S4423552,/DC,AF11, , 
S4423552,/FM,AF11, , 
S4423552,/IL,AF11, , 
S4423552,/LR,AF11, , 
S4423552,/LS,AF11, , 
S4423552,/MC,AF11, , 
S4423552,/ME,AF11, , 
S4423552,/ND,AF11, , 
S4423552,/NE,AF11, , 
S4423552,/NM,AF11, , 
S4423552,/PR,AF11, , 
S4423552,/P1,AF11, , 
S4423552,AAE,AF11, , 
S4423552,AB,AF11, , 
S4423552,ABE,AF11, , 
S4423552,AE,AF11, , 
S4423552,AHE,AF11, , 
S4423552,AHR,AF11, , 
S4423552,AIE,AF11, , 
S4423552,AS,AF11, , 
S4423552,ASE,AF11, , 
S4423552,ATL,AF11, , 
S4423552,ATT,AF11, , 
S4423552,BAL,AF11, , 
S4423552,BFR,AF11, , 
S4423552,BL,AF11, , 
S4423552,BLR,AF11, , 
S4423552,BNK,AF11, , 
S4423552,CB,AF11, , 
S4423552,CBE,AF11, , 
S4423552,CDE,AF11, , 
S4423552,CE,AF11, , 
S4423552,CFE,AF11, , 
S4423552,CGR,AF11, , 
S4423552,CLC,AF11, , 
S4423552,CLG,AF11, , 
S4423552,CLI,AF11, , 
S4423552,CLR,AF11, , 
S4423552,CNE,AF11, , 
S4423552,CNU,AF11, , 
S4423552,CNX,AF11, , 
S4423552,COE,AF11, , 
S4423552,CPE,AF11, , 
S4423552,CSE,AF11, , 
S4423552,CSL,AF11, , 
S4423552,CSR,AF11, , 
S4423552,CUE,AF11, , 
S4423552,CUN,AF11, , 
S4423552,CUX,AF11, , 
S4423552,CYL,AF11, , 
S4423552,DE,AF11, , 
S4423552,DEA,AF11, , 
S4423552,DEE,AF11, , 
S4423552,DIE,AF11, , 
S4423552,DII,AF11, , 
S4423552,DNE,AF11, , 
S4423552,DNP,AF11, , 
S4423552,DTP,AF11, , 
S4423552,EAH,AF11, , 
S4423552,EAI,AF11, , 
S4423552,ENQ,AF11, , 
S4423552,EXE,AF11, , 
S4423552,FCL,AF11, , 
S4423552,FCP,AF11, , 
S4423552,FGP,AF11, , 
S4423552,FSR,AF11, , 
S4423552,FTE,AF11, , 
S4423552,FXP,AF11, , 
S4423552,GCL,AF11, , 
S4423552,GDE,AF11, , 
S4423552,GPR,AF11, , 
S4423552,GRE,AF11, , 
S4423552,HCR,AF11, , 
S4423552,ITB,AF11, , 
S4423552,JAE,AF11, , 
S4423552,JRC,AF11, , 
S4423552,KAA,AF11, , 
S4423552,KAD,AF11, , 
S4423552,KAR,AF11, , 
S4423552,MCL,AF11, , 
S4423552,MGP,AF11, , 
S4423552,MMR,AF11, , 
S4423552,MSP,AF11, , 
S4423552,MSR,AF11, , 
S4423552,MTE,AF11, , 
S4423552,NAE,AF11, , 
S4423552,NDE,AF11, , 
S4423552,NLE,AF11, , 
S4423552,NOP,AF11, , 
S4423552,NPE,AF11, , 
S4423552,NPR,AF11, , 
S4423552,NRC,AF11, , 
S4423552,NSE,AF11, , 
S4423552,NWE,AF11, , 
S4423552,NWR,AF11, , 
S4423552,PB,AF11, , 
S4423552,PT,AF11, , 
S4423552,RAD,AF11, , 
S4423552,RAI,AF11, , 
S4423552,RHL,AF11, , 
S4423552,RQY,AF11, , 
S4423552,RRL,AF11, , 
S4423552,RS1,AF11, , 
S4423552,RS2,AF11, , 
